,open_sample_0,high_sample_0,low_sample_0,close_sample_0,volume_sample_0,amount_sample_0,open_sample_1,high_sample_1,low_sample_1,close_sample_1,volume_sample_1,amount_sample_1,open_sample_2,high_sample_2,low_sample_2,close_sample_2,volume_sample_2,amount_sample_2,open_sample_3,high_sample_3,low_sample_3,close_sample_3,volume_sample_3,amount_sample_3,open_sample_4,high_sample_4,low_sample_4,close_sample_4,volume_sample_4,amount_sample_4,open_sample_5,high_sample_5,low_sample_5,close_sample_5,volume_sample_5,amount_sample_5,open_sample_6,high_sample_6,low_sample_6,close_sample_6,volume_sample_6,amount_sample_6,open_sample_7,high_sample_7,low_sample_7,close_sample_7,volume_sample_7,amount_sample_7,open_sample_8,high_sample_8,low_sample_8,close_sample_8,volume_sample_8,amount_sample_8,open_sample_9,high_sample_9,low_sample_9,close_sample_9,volume_sample_9,amount_sample_9,open_sample_10,high_sample_10,low_sample_10,close_sample_10,volume_sample_10,amount_sample_10,open_sample_11,high_sample_11,low_sample_11,close_sample_11,volume_sample_11,amount_sample_11,open_sample_12,high_sample_12,low_sample_12,close_sample_12,volume_sample_12,amount_sample_12,open_sample_13,high_sample_13,low_sample_13,close_sample_13,volume_sample_13,amount_sample_13,open_sample_14,high_sample_14,low_sample_14,close_sample_14,volume_sample_14,amount_sample_14,open_sample_15,high_sample_15,low_sample_15,close_sample_15,volume_sample_15,amount_sample_15,open_sample_16,high_sample_16,low_sample_16,close_sample_16,volume_sample_16,amount_sample_16,open_sample_17,high_sample_17,low_sample_17,close_sample_17,volume_sample_17,amount_sample_17,open_sample_18,high_sample_18,low_sample_18,close_sample_18,volume_sample_18,amount_sample_18,open_sample_19,high_sample_19,low_sample_19,close_sample_19,volume_sample_19,amount_sample_19
2025-10-20 19:00:00,108435.75,108544.47,108266.92,108443.64,198.99725,21011536.0,109502.57,109460.805,109121.18,109189.44,164.10992,17726128.0,110577.125,110642.73,109957.555,110181.23,448.46796,49276200.0,109394.01,109539.0,109097.7,109244.61,190.04163,21081816.0,108100.3,108738.805,108045.33,108631.3,659.4397,70291140.0,108390.37,108596.49,107939.31,108341.38,413.5611,43793680.0,110630.945,110658.81,110378.24,110491.19,217.11725,23918456.0,110604.45,110892.01,110369.99,110653.42,561.9608,62022084.0,108832.39,109001.164,108464.836,108651.69,299.12463,34445816.0,109827.44,109860.055,109334.29,109519.586,441.42932,47225030.0,107773.04,107818.36,107321.32,107497.87,461.96112,48146292.0,107812.84,108405.01,107611.14,108169.24,1079.718,115689256.0,108387.67,109104.09,108312.375,108762.99,902.1339,96906340.0,108303.24,108431.09,108013.49,108241.67,342.95654,36267904.0,108691.04,108694.164,108509.336,108599.555,55.254333,5896472.0,108252.82,108422.41,107977.76,108236.07,341.55737,35837290.0,107110.586,107547.85,106975.85,107399.39,497.1527,52398990.0,108109.875,108217.414,107910.86,108081.75,207.57837,22142408.0,107276.734,107333.48,107113.74,107253.52,45.433533,4146608.0,108221.18,108707.95,108137.055,108443.0,756.39905,81910100.0
2025-10-20 20:00:00,108437.01,108645.0,108181.484,108473.96,398.68616,42637510.0,109118.086,109202.05,108801.0,108983.586,251.7121,26867240.0,110075.67,110289.47,109658.31,109772.875,303.31396,33932230.0,109267.875,109768.5,109088.82,109318.04,441.0735,49783044.0,108711.68,108821.08,108406.516,108544.25,424.448,44845024.0,108423.75,108658.94,107991.37,108434.97,364.22156,38576910.0,110482.13,110863.12,110286.51,110336.97,359.1142,40760224.0,110788.5,111166.586,110018.87,110875.87,1109.2784,120765930.0,108671.94,108770.195,108515.2,108656.42,136.42578,15681920.0,109411.33,109881.22,109225.37,109330.63,484.60837,53336704.0,107514.66,107732.94,107448.56,107681.44,173.5545,18776696.0,108098.32,108469.65,107394.266,108107.41,1614.1713,171659900.0,108470.91,108710.26,108252.305,108564.414,659.71545,70889720.0,108204.71,108380.9,107976.336,108228.09,323.5157,34106870.0,108651.42,108760.94,108643.33,108779.195,-45.400757,-4925488.0,108174.77,108309.04,108027.734,108200.63,188.81384,20332720.0,107469.195,107657.94,107332.58,107561.18,254.17236,26609648.0,108047.21,108229.89,107846.6,108084.76,292.2478,30302472.0,107342.73,107385.57,107185.664,107317.12,15.786621,1065496.0,108446.44,108564.41,108250.88,108415.9,230.16498,24708704.0
2025-10-20 21:00:00,108483.24,108590.27,108311.586,108474.96,169.05212,18120400.0,108919.555,109047.195,108788.3,108945.375,129.85486,14341464.0,109726.695,109954.66,109543.94,109656.7,163.95648,15474864.0,109472.016,109816.414,109256.06,109543.11,424.23975,43528290.0,108551.04,108756.734,108114.695,108437.42,695.0985,74270020.0,108710.05,109026.49,108145.82,108393.76,302.06543,34519640.0,110396.68,110552.21,110246.625,110478.94,180.21198,19616696.0,110991.54,111407.71,110786.39,111049.02,546.2286,61661500.0,108559.78,108658.05,108449.15,108590.51,98.34192,11463736.0,109355.375,109613.45,109256.72,109559.17,175.72266,19233008.0,107715.26,107770.56,107582.55,107698.32,76.46478,8261912.0,108023.51,108099.11,107503.89,107670.125,639.4863,67116180.0,108693.945,109107.375,108320.44,108677.74,344.18823,38541410.0,108199.414,108343.92,108043.67,108237.69,184.28674,19983040.0,108637.05,108772.445,108401.6,108599.3,152.11005,15888240.0,108185.76,108292.734,108041.24,108208.53,154.13245,16755240.0,107561.13,107807.03,107371.73,107679.54,335.80194,34858896.0,108111.45,108237.11,107972.63,108156.56,152.7237,16616296.0,107267.36,107576.56,107189.7,107552.91,217.15845,22242784.0,108484.6,108567.74,108319.08,108466.95,162.94995,17525816.0
2025-10-20 22:00:00,108473.22,108564.39,108328.9,108483.71,133.58997,14464576.0,108961.61,109040.03,108800.78,108935.375,109.47589,12145160.0,109764.72,110033.48,109496.06,109706.29,148.29529,12357712.0,109672.16,109805.3,109525.13,109754.24,192.64594,21071128.0,108476.54,108922.336,108200.61,108655.89,280.3827,26171784.0,108619.7,108678.766,108205.63,108456.336,306.6172,32304816.0,110602.71,110659.11,110446.86,110569.97,102.16962,11541096.0,111141.11,111537.94,111120.0,111516.53,326.80896,36336880.0,108513.805,108523.85,108416.875,108492.68,28.087097,3626968.0,109631.7,109801.805,109170.59,109379.22,629.9467,68884050.0,107669.49,107932.79,107543.63,107859.37,230.99396,23957256.0,107821.44,107896.9,107505.39,107660.266,244.46698,24402520.0,108560.69,108744.195,108480.3,108678.53,141.35571,15281168.0,108203.43,108229.01,107656.22,107858.33,469.86,49249016.0,108534.695,108661.25,108417.484,108581.04,66.220276,7957152.0,108189.09,108358.97,107996.266,108219.88,255.49237,26747624.0,107686.1,107899.18,107503.52,107780.34,325.69135,33930944.0,108111.586,108298.91,107942.195,108171.74,252.17627,26332088.0,107365.4,107350.55,106941.06,106997.57,101.098206,11345616.0,108434.94,108570.164,108226.766,108422.516,241.87482,25264064.0
2025-10-20 23:00:00,108466.016,108551.734,108344.805,108488.3,108.05475,11886728.0,108901.625,109006.875,108662.734,108829.766,215.93616,22932672.0,109936.44,110309.516,109799.086,110135.71,386.14154,42187610.0,109947.414,110032.125,109796.96,109986.04,155.31464,17264048.0,108706.914,108869.89,108084.984,108469.25,649.4001,69896860.0,108499.945,108672.766,108250.11,108503.055,300.3327,31727304.0,110546.805,110699.41,110409.77,110507.43,217.15704,25058392.0,111551.82,111509.94,111203.33,111270.336,229.51013,25842168.0,108460.48,108560.336,108368.03,108510.26,55.09784,7122784.0,109462.49,109699.98,109385.42,109650.59,158.09644,17634304.0,107783.78,107770.06,107351.31,107447.24,174.5003,19066504.0,107608.24,107662.33,107113.195,107316.06,402.74237,41741304.0,108742.03,108786.07,108515.516,108617.57,129.48035,14395640.0,107859.11,108134.27,107721.59,108047.81,304.4876,32305512.0,108579.055,108676.75,108460.03,108601.59,59.10553,7272536.0,108216.914,108164.31,107725.695,107779.3,326.911,34745950.0,107815.61,107949.31,107656.305,107847.87,180.49402,19446488.0,108181.59,108298.32,108051.47,108220.875,122.28357,13808424.0,106969.7,107103.086,106720.125,106950.87,256.48755,26473536.0,108339.77,108293.26,107864.9,107935.96,301.80194,31870144.0
2025-10-21 00:00:00,108469.086,108555.12,108361.64,108492.44,94.1991,10565096.0,108817.305,108939.15,108622.67,108786.875,224.82721,24073624.0,110433.1,110823.516,110404.88,110571.74,554.3154,62703860.0,110088.46,110233.78,109775.26,109928.164,101.77832,7323168.0,108604.9,108844.93,108411.414,108673.45,384.04938,40985750.0,108465.51,108609.375,108320.53,108495.03,166.6087,18365016.0,110428.65,110564.31,110148.11,110166.43,144.31555,17119544.0,111319.83,111435.02,111001.586,111164.086,402.2708,45017640.0,108446.36,108575.234,108304.58,108461.64,177.46838,18875128.0,109612.23,109604.11,109333.26,109358.74,146.48975,16114392.0,107560.93,107749.555,107507.805,107726.54,113.536194,12918384.0,107265.32,107617.91,106994.875,107494.37,738.3574,77141500.0,108545.98,108700.86,108316.28,108530.4,236.01306,25283312.0,108126.1,108348.93,108010.08,108250.68,229.92926,24373280.0,108518.56,108475.12,108004.9,108050.03,235.23871,25344280.0,107828.25,108295.41,107718.0,108192.836,583.72186,62120548.0,107885.01,108155.984,107695.055,107997.62,410.66034,43781050.0,108149.64,108152.7,107684.69,107827.3,405.0074,42559630.0,107040.64,107352.23,107013.57,107385.08,236.60693,24608888.0,107941.52,108300.94,107841.3,108224.18,382.19147,40578600.0
2025-10-21 01:00:00,108365.875,108335.23,107888.47,107933.34,267.94452,28427952.0,108799.6,108915.56,108596.17,108764.055,227.65295,24248056.0,110701.53,110842.44,110122.33,110281.305,347.08563,40300550.0,109920.016,110023.26,109422.195,109766.79,189.88336,21389472.0,108754.12,108996.38,108609.62,108830.09,348.16937,37192040.0,108448.68,108607.68,108216.97,108450.16,264.91266,27821504.0,110109.88,110407.766,109768.914,110063.2,502.60492,54024556.0,111217.24,111448.04,111098.3,111352.33,281.03534,31623128.0,108444.63,108748.41,108343.14,108635.86,515.9587,55869880.0,109315.94,109347.25,109148.07,109207.64,110.08551,12291880.0,107767.77,108074.266,107646.35,107934.52,335.06958,35499090.0,107470.36,107673.74,107328.86,107538.45,277.08136,29149448.0,108433.54,108403.555,107938.75,108009.39,319.83344,34455910.0,108251.3,108385.125,108022.09,108254.39,278.70947,29066312.0,108089.875,108309.24,108063.98,108280.72,61.482056,7597480.0,108134.97,108264.91,107886.0,108097.17,341.44623,35733536.0,108017.695,108120.08,107849.9,108009.64,175.04321,18953952.0,107792.12,107879.98,107420.31,107625.46,451.6289,47286972.0,107386.6,107553.914,107276.914,107532.68,239.97815,24697600.0,108238.17,108367.28,108093.67,108267.97,154.85706,16811840.0
2025-10-21 02:00:00,107841.17,108089.21,107597.54,107948.76,625.2591,65644948.0,108774.27,108951.4,108536.14,108777.836,369.58008,39699870.0,110251.445,110308.195,109926.66,110002.445,321.47357,35930990.0,109969.47,110315.664,109850.75,110159.15,324.9148,35401624.0,108812.05,109021.75,108529.24,108755.2,670.7662,72719250.0,108412.66,108535.125,107943.47,108216.87,669.10736,70987520.0,110123.26,110205.5,109669.016,109879.016,624.01587,68852700.0,111408.125,111521.89,111122.164,111240.66,413.85352,46115344.0,108545.78,108638.65,108355.2,108515.64,253.1117,27002368.0,109149.984,109207.16,109024.75,109105.5,96.96881,10902248.0,107873.2,108036.34,107514.75,107723.805,657.8477,69320460.0,107568.08,107881.89,107344.94,107699.72,497.57443,52363270.0,107951.51,108052.34,107579.32,107833.97,452.0492,47671620.0,108255.445,108363.59,108094.805,108267.32,146.33215,16128912.0,108224.51,108397.625,108092.33,108324.65,177.06,18316256.0,108135.33,108320.67,107976.375,108194.36,248.68262,26114344.0,107935.28,108128.984,107786.47,108006.04,268.74414,27979520.0,107688.34,108044.766,107560.92,107918.09,437.7154,46551610.0,107531.664,107675.445,107398.37,107631.43,240.86969,24712520.0,108220.03,108176.15,107702.375,107794.97,306.7143,32153000.0
2025-10-21 03:00:00,107995.26,108304.15,107968.22,108293.58,209.89215,20972216.0,108838.164,109172.914,108506.64,109007.016,263.50854,27747232.0,109912.086,110183.95,109851.21,110158.945,162.46143,18155808.0,110300.984,110525.09,110085.016,110294.266,487.2173,53622076.0,108785.94,109294.88,108753.555,109250.59,472.78027,50959836.0,108195.66,108336.445,107737.484,108037.266,756.20856,80085944.0,109912.05,110008.43,109659.88,109930.66,422.33868,45518600.0,111259.91,111348.36,110982.336,111073.64,314.2115,35345440.0,108524.42,109044.945,108543.15,108942.14,528.6881,56940596.0,109051.79,109542.86,108992.8,109387.086,514.60986,56080270.0,107572.91,107642.55,106767.7,106994.42,1097.1705,116888360.0,107773.195,108236.59,107467.45,108090.67,368.59943,37925024.0,107790.45,108259.06,107661.57,108171.85,621.93726,66267468.0,108249.66,108290.99,108085.64,108190.13,58.746765,6316232.0,108239.266,108192.234,107776.39,107866.14,246.58429,26101488.0,108151.62,108095.61,107635.56,107735.37,344.31744,36213630.0,107991.29,108171.04,107850.305,108063.15,265.1173,27525976.0,107995.164,108125.055,107841.93,108023.1,185.11462,20113984.0,107649.55,107752.54,107510.28,107679.59,108.07678,11934440.0,107812.805,108103.75,107725.445,108067.766,257.6593,26905616.0
2025-10-21 04:00:00,108545.24,108819.31,108150.27,108466.4,220.94012,23803088.0,109096.0,109073.484,108653.75,108792.414,257.74847,27382376.0,110461.09,111063.375,109001.766,110844.65,558.9691,60651370.0,110345.07,110553.195,110116.984,110341.05,540.0753,59477060.0,109330.86,109559.81,109019.8,109243.27,480.14014,49463024.0,108023.12,108325.336,107819.66,108181.49,766.743,81976380.0,110051.62,110222.27,109912.06,110026.01,162.6117,15466608.0,111132.26,111659.58,111073.49,111505.195,624.46155,69149340.0,108865.086,108902.26,108645.56,108738.3,153.9079,17468792.0,109297.695,109539.75,109272.836,109499.78,286.60834,32117392.0,106942.55,107159.19,106618.37,106958.19,650.8535,67272560.0,108198.305,108337.01,107776.54,108003.83,484.38834,51671060.0,108164.96,108421.16,107908.1,108235.91,676.64026,72042960.0,108138.695,108336.4,107974.92,108240.67,198.99902,20610616.0,107807.67,108171.14,107524.195,108013.05,905.8912,95979736.0,107708.41,107945.5,107437.69,107808.05,661.8175,69674030.0,108062.85,108178.82,107925.93,108098.41,134.8053,14769808.0,108051.39,108154.93,107923.09,108088.29,136.60022,15164264.0,107714.06,107993.414,107585.61,107855.05,347.873,36778480.0,108113.82,108385.87,108086.97,108396.91,157.96637,15426208.0
2025-10-21 05:00:00,108419.33,108501.56,108224.7,108368.54,117.89838,13074320.0,108868.96,108978.3,108620.21,108811.61,241.67706,25610696.0,110699.67,110842.336,109908.6,110155.98,1013.6469,111703480.0,110380.66,110620.91,110210.97,110490.16,436.75287,47965770.0,109257.92,109180.98,108697.81,108810.09,368.1518,39539790.0,108151.28,108681.6,107966.91,108413.805,1020.4697,109610780.0,110025.4,110169.03,109559.12,109913.63,205.08282,22586496.0,111339.71,111528.81,110766.766,110760.48,582.7588,66204372.0,108768.2,109104.34,108722.14,108986.98,507.77777,53613644.0,109508.45,109521.15,109237.98,109309.586,149.28717,16710824.0,106999.69,107277.78,106923.6,107211.32,272.15533,28560360.0,108181.67,108283.016,107971.7,108138.37,211.55902,22724296.0,108286.92,108630.09,107934.45,108455.29,373.4981,39177464.0,108190.92,108346.06,108040.47,108253.086,221.3952,23208520.0,107977.47,108216.24,107733.66,108012.94,502.14984,53383960.0,107798.125,108088.82,107600.08,107917.45,500.7689,52921220.0,108063.86,108241.8,107909.03,108124.77,239.98578,24899832.0,108078.85,108179.71,107980.336,108135.01,99.62323,11506240.0,107836.91,107977.0,107666.42,107878.81,249.5564,25886496.0,108461.03,108596.555,108176.62,108360.266,368.5432,39442440.0
2025-10-21 06:00:00,108297.305,108276.016,107794.24,107884.65,272.66766,28950432.0,108581.305,109018.46,108306.266,108904.96,696.813,73649220.0,110316.07,110566.125,109993.91,110338.195,679.1874,74973280.0,110485.71,110621.086,110295.51,110433.17,294.9878,32764856.0,109000.164,109326.125,108604.02,109101.63,315.9273,34416536.0,108297.664,108443.19,107925.04,108173.44,609.4027,65200260.0,110092.21,110205.08,109688.47,109889.06,479.0909,51529028.0,110873.234,111190.664,110722.85,111060.51,461.2113,50664024.0,108974.63,109091.88,108837.36,108953.98,268.29462,28790176.0,109456.88,109806.516,109011.93,109151.914,168.87616,20204536.0,107178.37,107235.875,106793.04,106964.39,383.52777,39612880.0,108149.21,108387.81,107919.05,108208.2,419.4735,44809170.0,108569.266,108729.88,108369.42,108584.164,322.23846,34154910.0,108192.4,108153.73,107740.11,107832.3,275.80615,29277696.0,108009.77,108175.49,107760.48,108016.9,338.6681,35389176.0,107925.58,108238.31,107699.55,108058.6,675.6853,71584210.0,108149.07,108452.15,107985.72,108304.89,552.2814,58436348.0,108111.34,108135.23,107988.11,108083.47,28.79004,3798880.0,107832.9,108420.61,107795.24,108267.836,812.2197,86435230.0,108364.05,108525.81,108192.15,108392.44,197.40997,20831440.0
2025-10-21 07:00:00,107841.12,107885.58,107295.2,107572.87,651.2357,68940560.0,108942.09,109171.734,108362.96,108756.64,1061.2941,114446856.0,110415.26,110670.03,110207.55,110530.46,517.9845,56850840.0,110237.74,111344.88,109160.2,111148.17,1036.3721,111360270.0,109267.69,109392.875,108994.734,109157.91,305.7821,32970792.0,108243.13,108636.414,107857.24,108341.32,1199.5208,128079050.0,109914.72,109911.34,109115.83,109293.79,730.9508,79570296.0,111168.79,111679.58,111137.87,111586.88,509.96378,56740092.0,109045.46,109368.77,108864.74,109134.51,376.6983,39078870.0,109370.805,109787.7,109195.305,109545.13,458.60895,48060070.0,106944.27,107056.516,106673.11,106894.24,360.18054,37346870.0,108203.7,108314.83,108032.28,108199.48,188.53314,20424000.0,108458.07,108708.086,108133.875,108534.95,559.39966,59997212.0,107853.96,108128.91,107755.89,108084.664,236.2785,24959816.0,107994.695,108198.13,107811.1,108081.89,288.7895,30096088.0,107998.86,108482.3,107822.234,108227.19,980.94385,104801300.0,108129.266,108407.445,107796.81,108224.875,571.9839,60578076.0,108064.53,108356.234,107921.19,108223.125,298.68964,31815576.0,108190.375,108298.875,107870.61,108073.305,492.55652,52721850.0,108373.39,108500.54,108160.23,108376.02,251.78247,26290856.0
2025-10-21 08:00:00,107475.93,107621.29,107135.125,107428.47,510.35474,53134696.0,108823.83,109451.04,108736.82,109344.67,907.92834,97162184.0,110526.6,110650.32,110352.836,110566.89,245.15582,26853256.0,111363.4,112455.664,111224.99,112146.7,1167.2118,130595980.0,109262.67,109534.59,109003.79,109312.42,561.5348,59900990.0,108041.57,108527.9,107550.805,108233.83,806.1317,83605420.0,109367.05,109802.52,109384.58,109762.875,314.13196,34956270.0,111619.38,111657.57,111098.94,111231.195,601.77844,66685524.0,108829.625,109349.03,108233.375,109000.734,827.327,86309020.0,109646.67,109957.51,109517.766,109813.09,527.24146,57701830.0,106877.72,107232.61,106700.51,107159.09,693.3723,72153340.0,108141.516,108310.88,107937.21,108157.28,286.31403,29892912.0,108514.555,110298.08,108501.69,110095.45,1966.2317,214086600.0,108070.38,108246.41,107892.48,108154.52,242.38934,25283992.0,108062.12,108391.78,107879.83,108262.12,576.53723,60964332.0,108051.2,109366.41,106898.19,109024.39,1433.167,152151420.0,108261.61,108331.28,107664.625,107892.22,743.46265,79005790.0,108042.81,108886.31,107616.586,108587.86,821.7412,84961176.0,108139.52,109030.2,108138.92,108663.195,1629.5934,174934140.0,108349.164,108324.88,107856.69,107989.02,430.6989,45367496.0
2025-10-21 09:00:00,107288.086,107407.13,106596.22,106905.336,1082.3002,115487960.0,109177.93,109331.98,108563.45,108716.16,948.71436,102899880.0,110545.11,110744.24,110289.88,110471.31,306.0622,33596840.0,112293.19,112278.586,111763.89,111883.516,416.4438,46968596.0,109318.44,109523.484,109014.8,109295.19,619.69604,66331624.0,108138.734,109310.3,107668.945,109069.2,1206.7833,128047624.0,109797.86,110032.79,109328.9,109758.18,308.48224,33494256.0,111240.76,111794.18,111181.67,111588.05,464.98584,52843644.0,109037.87,109443.05,108897.734,109362.33,459.61615,49863836.0,109885.82,110062.02,109758.734,109927.41,308.3186,34166450.0,107120.914,107381.79,106930.34,107284.39,398.58228,41216150.0,108123.28,108660.39,108021.664,108491.48,844.00024,90182080.0,110086.95,110773.06,109697.26,110221.41,1565.079,171936140.0,108099.32,108055.85,107611.41,107728.81,288.69098,30448464.0,108300.945,108639.79,107962.016,108479.516,306.315,31803856.0,109210.64,109363.44,108633.0,108914.2,663.35614,70193224.0,107890.45,107924.86,107402.49,107507.914,310.48083,33252992.0,108598.37,108746.39,108147.59,108516.88,365.98334,38879144.0,108679.69,108860.234,108131.66,108258.08,1067.236,115314740.0,108018.836,108208.72,107932.31,108149.45,143.03113,16039840.0
2025-10-21 10:00:00,107159.85,106976.85,106482.83,106233.44,1513.8721,156392880.0,108736.945,108841.945,108348.44,108553.84,469.77808,49744144.0,110326.34,110527.77,110160.055,110295.625,419.987,47232580.0,111778.71,111801.055,111282.8,111407.8,373.5949,42127690.0,109353.09,109464.57,109038.23,109310.34,459.31787,49468790.0,109292.3,109421.445,108699.18,108943.336,869.542,93490760.0,109891.95,110072.23,109780.45,110021.266,170.48267,18296824.0,111534.164,111599.67,111059.79,111056.31,261.17645,30109704.0,109535.66,109826.44,108865.25,109382.98,987.4743,105955090.0,109985.484,110130.375,109875.266,110078.266,179.61902,19914504.0,107247.16,107481.86,107044.97,107401.36,357.3192,36734570.0,108425.77,108592.836,108145.05,108388.04,709.7732,76454180.0,110168.5,111553.29,109717.12,110931.516,2614.878,284372740.0,107798.39,108275.9,107816.93,108324.63,244.74115,25394320.0,108554.17,108566.91,108125.484,108301.06,294.03076,31008880.0,108908.516,109262.414,108689.39,109037.69,709.6575,76091790.0,107503.336,107871.15,107367.83,107806.25,327.18597,34182610.0,108829.53,109241.65,108710.516,109088.234,552.4668,59903624.0,108470.0,108828.46,108227.66,108548.75,630.7236,65737310.0,108143.016,108337.03,107968.875,108240.01,238.5315,24784048.0
2025-10-21 11:00:00,106162.04,106519.695,105866.25,106339.79,1086.026,113149350.0,108605.4,108845.86,108505.2,108813.54,254.96259,26352616.0,110317.96,110495.02,109971.49,110206.484,476.31802,52697224.0,111255.14,111417.875,110997.336,111193.71,320.30896,36274570.0,109265.37,109377.73,108927.83,109110.97,514.55164,56310410.0,108978.78,109261.73,108469.05,108901.67,833.6408,88017810.0,110097.16,110334.83,109792.19,110019.36,548.0161,59895500.0,111068.016,111371.34,110910.37,111239.84,394.8208,43329070.0,109435.15,109762.055,109230.64,109553.91,670.98474,73097360.0,110118.125,110315.92,109718.4,109870.086,255.58649,30456800.0,107376.13,108046.516,107302.836,107863.31,907.0082,96119670.0,108355.734,108539.414,108073.484,108313.47,535.32776,57532984.0,111171.04,111984.43,110915.96,111494.234,1967.2305,218207330.0,108333.56,108546.375,108082.08,108328.6,556.3066,59107492.0,108364.59,108331.734,107809.37,107918.56,333.41473,35565210.0,109017.0,109199.05,108513.67,108883.18,434.52026,46815076.0,107768.266,107815.81,107328.11,107538.836,485.4414,50627656.0,109309.48,109588.266,109124.65,109381.03,444.65442,48828536.0,108601.53,108940.05,108214.18,108632.93,749.21985,78540620.0,108194.88,108738.33,108106.35,108579.71,805.3661,86016800.0
