timestamps,open,high,low,close,volume,amount
2025-10-11 17:00:00,111846.18,112185.53,111715.99,112005.57,678.72551,76011964.622766
2025-10-11 18:00:00,112005.56,112025.4,111836.45,111955.27,292.78948,32769682.1151342
2025-10-11 19:00:00,111955.27,112025.4,110865.82,111178.31,1332.81972,148374697.5251706
2025-10-11 20:00:00,111178.3,111368.29,109653.65,110244.98,1752.53778,193553687.3771136
2025-10-11 21:00:00,110244.98,111000.0,109561.59,110893.54,1099.41658,121281121.6574943
2025-10-11 22:00:00,110893.55,111291.61,110652.0,111043.27,571.096,63386544.4990942
2025-10-11 23:00:00,111043.26,111114.46,110644.0,110644.4,599.88173,66504919.0045676
2025-10-12 00:00:00,110644.4,110685.63,109565.06,109641.54,1171.55172,129006412.4861787
2025-10-12 01:00:00,109641.54,110318.01,109641.46,109978.56,1205.41028,132543059.4328023
2025-10-12 02:00:00,109978.56,110708.89,109600.0,110119.02,1047.04823,115296194.9649641
2025-10-12 03:00:00,110119.02,111368.14,110002.2,110676.0,1361.57401,150888798.1108627
2025-10-12 04:00:00,110676.0,111957.14,110617.1,111524.87,887.82401,98849635.735587
2025-10-12 05:00:00,111524.87,111816.04,111188.0,111700.38,537.50918,59938865.4719777
2025-10-12 06:00:00,111700.38,112125.51,111616.0,111686.01,764.04714,85423227.7253561
2025-10-12 07:00:00,111686.02,111933.85,111491.09,111525.2,541.91728,60505020.8832043
2025-10-12 08:00:00,111525.19,111798.99,111300.0,111310.9,573.49914,63976532.5605454
2025-10-12 09:00:00,111310.9,111920.01,111139.87,111837.04,596.04536,66468243.6096964
2025-10-12 10:00:00,111837.05,112026.63,111450.0,111651.64,536.97781,59994072.7870895
2025-10-12 11:00:00,111651.64,112133.33,111477.61,111848.36,1104.29864,123488909.1197235
2025-10-12 12:00:00,111848.35,112250.0,111555.0,111789.6,1014.55206,113556678.4434884
2025-10-12 13:00:00,111789.61,111934.51,111265.99,111297.52,1163.81644,129934595.4788524
2025-10-12 14:00:00,111297.51,112990.9,111177.75,112338.1,2798.771,313768481.0171882
2025-10-12 15:00:00,112338.11,113745.84,112078.0,113198.2,4043.27714,456844580.3576644
2025-10-12 16:00:00,113198.2,114700.0,113198.2,114069.35,3600.56207,410206269.6794865
2025-10-12 17:00:00,114069.35,114466.94,113516.38,113799.99,1614.34137,184234181.3014358
2025-10-12 18:00:00,113799.99,114236.87,113553.81,113878.93,817.9254,93138171.7537617
2025-10-12 19:00:00,113878.93,114396.69,113826.65,114342.28,602.52008,68810505.5105247
2025-10-12 20:00:00,114342.28,115468.65,114342.27,114927.97,1817.36254,208931024.6815091
2025-10-12 21:00:00,114927.97,115600.0,114217.75,114882.06,1611.66087,185182971.6678947
2025-10-12 22:00:00,114882.06,115770.0,114882.06,115221.4,1743.39625,201126227.8586277
2025-10-12 23:00:00,115221.4,115350.8,114733.65,114958.8,1099.4147,126433868.1017345
2025-10-13 00:00:00,114958.81,115888.0,114766.69,115280.84,1480.23716,170571146.5985363
2025-10-13 01:00:00,115280.83,115750.0,115079.18,115713.32,814.49823,94019638.58352
2025-10-13 02:00:00,115713.31,115963.81,115001.62,115319.97,982.84078,113379577.9803905
2025-10-13 03:00:00,115319.98,115613.7,114619.45,114821.12,846.03241,97353257.1090527
2025-10-13 04:00:00,114821.13,115000.0,114398.24,114708.15,1086.01022,124565471.4053425
2025-10-13 05:00:00,114708.15,114834.7,114500.02,114611.82,834.97755,95695199.7872376
2025-10-13 06:00:00,114611.82,115379.84,114417.77,115221.22,599.41221,68929407.5064518
2025-10-13 07:00:00,115221.23,115554.83,115034.0,115399.67,916.61315,105726868.6393954
2025-10-13 08:00:00,115399.66,115438.17,115138.0,115254.23,644.85187,74352329.0376148
2025-10-13 09:00:00,115254.23,115254.23,114748.38,115127.04,1037.56556,119344910.6608493
2025-10-13 10:00:00,115127.05,115162.0,114740.34,114810.62,896.68402,103043688.9321753
2025-10-13 11:00:00,114810.61,114810.61,113616.5,114180.0,1981.76101,226354806.9336243
2025-10-13 12:00:00,114180.0,114748.97,113931.16,114412.26,1209.47056,138355197.9687777
2025-10-13 13:00:00,114412.25,115530.0,114220.07,115345.79,1815.19891,208431841.8298717
2025-10-13 14:00:00,115345.79,115476.18,113800.01,114036.63,1434.88366,164444093.5325268
2025-10-13 15:00:00,114036.63,114727.95,113968.02,114312.1,1078.57574,123314088.5649789
2025-10-13 16:00:00,114312.09,115174.0,114270.89,114669.24,985.04262,112938015.2709827
2025-10-13 17:00:00,114669.25,115053.43,114215.79,115040.55,669.90056,76765974.4010096
2025-10-13 18:00:00,115040.55,115377.48,114710.0,115160.63,724.92234,83384229.1607741
2025-10-13 19:00:00,115160.63,115891.3,115070.0,115792.84,989.05749,114296593.9204255
2025-10-13 20:00:00,115792.84,115868.0,115400.0,115713.37,419.35754,48481108.3437385
2025-10-13 21:00:00,115713.37,115786.04,115553.33,115700.0,221.7783,25649513.2873119
2025-10-13 22:00:00,115700.0,115835.04,115442.67,115507.19,332.95022,38505391.8936591
2025-10-13 23:00:00,115507.2,115507.2,115005.44,115166.0,554.61822,63929309.6375022
2025-10-14 00:00:00,115166.0,115409.96,114871.93,114959.03,759.03973,87397971.6299788
2025-10-14 01:00:00,114959.02,114991.99,114137.93,114274.57,705.31924,80816891.1134546
2025-10-14 02:00:00,114274.57,114298.08,113647.05,113647.05,851.40075,96982662.4786208
2025-10-14 03:00:00,113647.05,113700.0,113279.76,113500.0,1141.08489,129477050.5313356
2025-10-14 04:00:00,113500.0,113599.99,112787.0,113062.09,1189.90441,134653654.7956957
2025-10-14 05:00:00,113062.09,113691.0,112390.0,112493.11,1796.26245,202937572.4560696
2025-10-14 06:00:00,112493.1,112699.21,111355.01,111987.38,1853.68057,207788972.970967
2025-10-14 07:00:00,111987.39,112194.0,111445.72,111724.41,1446.45172,161708452.0903579
2025-10-14 08:00:00,111724.41,112140.0,111513.63,111803.33,979.88421,109565216.2071013
2025-10-14 09:00:00,111803.33,112000.0,111055.91,111287.89,937.93171,104596634.1188837
2025-10-14 10:00:00,111287.9,111336.11,110012.24,110623.58,1937.91268,214344621.5502731
2025-10-14 11:00:00,110623.58,111630.28,110614.25,111313.98,1426.10618,158709707.7228361
2025-10-14 12:00:00,111313.98,111361.15,110737.29,110803.28,976.90627,108494534.4780509
2025-10-14 13:00:00,110803.29,111329.71,109866.0,111014.38,2420.02151,267590577.4565777
2025-10-14 14:00:00,111014.38,112200.0,110905.73,111435.21,2108.64964,235361558.6975974
2025-10-14 15:00:00,111435.2,112943.82,111062.15,112900.43,1681.40989,188303922.7978651
2025-10-14 16:00:00,112900.44,113187.62,112189.42,112328.83,2429.54292,273666036.7903348
2025-10-14 17:00:00,112328.83,112933.65,111692.31,112774.97,2031.41315,228641270.8189154
2025-10-14 18:00:00,112774.98,113450.0,112662.72,112861.36,1289.26282,145767633.000337
2025-10-14 19:00:00,112861.36,113544.53,112021.59,112613.7,1685.79274,190148677.6334073
2025-10-14 20:00:00,112613.69,113008.47,112230.46,112992.87,564.85759,63650233.6524565
2025-10-14 21:00:00,112992.88,113186.0,112683.58,113128.7,561.06072,63335078.3204547
2025-10-14 22:00:00,113128.7,113577.0,112822.16,113211.87,588.63193,66657021.8207782
2025-10-14 23:00:00,113211.87,113520.0,112998.22,113028.14,507.80202,57544825.6761495
2025-10-15 00:00:00,113028.13,113112.41,112602.02,112993.86,1081.3257,122045363.6071078
2025-10-15 01:00:00,112993.85,113005.57,112326.26,112738.17,870.72777,98072155.6254331
2025-10-15 02:00:00,112738.17,113612.35,112673.9,112809.94,812.09712,91861280.1745407
2025-10-15 03:00:00,112809.94,112866.77,111825.93,112024.29,762.39853,85554053.6287014
2025-10-15 04:00:00,112024.3,112465.5,111746.76,112344.81,1145.73005,128434509.2337069
2025-10-15 05:00:00,112344.81,112659.0,112188.74,112431.95,623.36683,70085321.7213957
2025-10-15 06:00:00,112431.95,112563.8,111896.07,112460.47,740.50832,83103582.7553866
2025-10-15 07:00:00,112460.48,112680.0,112235.76,112584.5,932.59854,104885327.8097707
2025-10-15 08:00:00,112584.49,113520.88,112550.0,112944.85,1236.8164,139852767.3212868
2025-10-15 09:00:00,112944.84,113127.39,112380.8,112564.01,848.43925,95647302.3874061
2025-10-15 10:00:00,112564.0,112645.61,112072.86,112266.71,847.65271,95254768.4606035
2025-10-15 11:00:00,112266.7,112600.0,111693.26,111905.73,766.17498,85851681.9151108
2025-10-15 12:00:00,111905.72,112085.68,111400.0,111711.25,1005.50463,112311551.952492
2025-10-15 13:00:00,111711.25,112011.75,110725.4,111389.0,1971.0633,219457054.203397
2025-10-15 14:00:00,111389.01,112238.41,110800.0,111059.76,1777.74911,198331215.9327355
2025-10-15 15:00:00,111059.77,111588.69,110400.0,110798.01,1836.18334,203593123.2002369
2025-10-15 16:00:00,110798.01,111125.18,110602.8,110748.0,830.13195,92008929.0690959
2025-10-15 17:00:00,110748.0,111186.78,110164.0,111186.78,1335.06163,147535359.2612428
2025-10-15 18:00:00,111186.77,111512.41,110826.21,111444.76,562.70484,62566845.9305818
2025-10-15 19:00:00,111444.76,111557.7,111099.33,111271.73,589.84937,65657474.5995791
2025-10-15 20:00:00,111271.73,111556.27,110515.84,111109.76,852.76487,94735652.4957911
2025-10-15 21:00:00,111109.77,111424.69,110500.0,110854.19,779.36355,86461203.873504
2025-10-15 22:00:00,110854.2,111395.82,110667.97,110667.97,422.7399,46941074.4185509
2025-10-15 23:00:00,110667.97,111006.0,110590.1,110763.28,355.53542,39392041.7751115
2025-10-16 00:00:00,110763.28,110856.11,110361.0,110431.27,753.8893,83362054.0932499
2025-10-16 01:00:00,110431.27,111330.0,110417.32,111299.99,776.36767,86126102.8267674
2025-10-16 02:00:00,111300.0,111562.24,111014.12,111510.43,544.40968,60622449.5611315
2025-10-16 03:00:00,111510.43,111867.17,111271.49,111329.48,640.75803,71504562.2688403
2025-10-16 04:00:00,111329.48,111675.21,110800.88,110966.03,573.55869,63818459.9285283
2025-10-16 05:00:00,110966.03,111485.03,110750.0,110951.14,831.0631,92350265.7218851
2025-10-16 06:00:00,110951.13,111716.86,110922.17,111666.83,576.47831,64160696.9652214
2025-10-16 07:00:00,111666.83,111773.7,110553.19,110584.2,1116.0425,123809367.3199663
2025-10-16 08:00:00,110584.21,110893.91,110405.0,110817.5,898.50628,99415024.1396624
2025-10-16 09:00:00,110817.5,111633.14,109635.15,111146.31,2599.38969,287629364.7809812
2025-10-16 10:00:00,111146.31,111728.7,111021.02,111469.63,1021.52177,113801350.4107289
2025-10-16 11:00:00,111469.63,111567.85,111001.44,111404.72,762.70034,84865385.6637363
2025-10-16 12:00:00,111404.73,111982.45,111332.18,111519.07,925.41606,103286259.2505594
2025-10-16 13:00:00,111519.08,111548.0,110684.32,110860.0,1245.15513,138419023.3504425
2025-10-16 14:00:00,110860.0,111420.02,109728.0,110529.34,2218.73,245121923.2664636
2025-10-16 15:00:00,110529.35,110727.35,108361.69,108549.21,3863.5105,421968747.2820837
2025-10-16 16:00:00,108549.21,109254.0,107577.57,109232.43,3658.11859,396026572.5105305
2025-10-16 17:00:00,109232.43,109244.91,108227.54,108276.7,1542.50028,167543484.9805292
2025-10-16 18:00:00,108276.69,108656.3,107680.0,108656.19,1228.35335,132779865.5727658
2025-10-16 19:00:00,108656.19,108751.02,107685.4,108197.66,1826.2967,197535838.3797101
2025-10-16 20:00:00,108197.67,108424.11,107427.0,107838.01,941.04286,101502899.1591203
2025-10-16 21:00:00,107838.0,108463.31,107592.0,108443.7,490.84182,53046654.330465
2025-10-16 22:00:00,108443.71,108500.0,107783.76,107798.85,451.11345,48750876.6608523
2025-10-16 23:00:00,107798.85,108420.73,107736.56,108194.28,371.40842,40149266.337698
2025-10-17 00:00:00,108194.27,108849.19,107934.4,108800.0,657.03622,71234768.5398954
2025-10-17 01:00:00,108799.99,109115.08,108506.79,108839.84,663.22366,72181257.3366451
2025-10-17 02:00:00,108839.84,109082.8,108390.21,108972.97,559.71151,60839819.9813766
2025-10-17 03:00:00,108972.98,109240.0,108910.45,109176.74,537.9217,58660103.7888722
2025-10-17 04:00:00,109176.74,109236.01,108786.0,108787.26,487.87266,53173732.3625262
2025-10-17 05:00:00,108787.26,108926.06,108299.12,108381.76,800.45747,86941124.5612108
2025-10-17 06:00:00,108381.75,108519.49,106639.79,106741.28,2840.49166,304789408.183953
2025-10-17 07:00:00,106741.28,106901.85,105542.09,105633.75,3891.25354,413019031.7590499
2025-10-17 08:00:00,105633.75,105716.15,104505.0,104884.38,4632.98336,486860500.9474041
2025-10-17 09:00:00,104884.38,105626.67,104520.7,104531.35,2034.60892,213811149.0752107
2025-10-17 10:00:00,104530.0,104926.19,103528.23,104751.99,3620.28453,377428039.1373801
2025-10-17 11:00:00,104751.99,106651.22,104674.0,105683.72,3620.45641,383110975.6274558
2025-10-17 12:00:00,105683.71,106070.14,105227.45,105350.4,1384.38576,146250649.6235038
2025-10-17 13:00:00,105350.4,106166.0,104876.19,105835.63,2340.35273,246915903.2500565
2025-10-17 14:00:00,105835.62,105989.01,104533.21,105163.42,1894.44771,199388208.1666206
2025-10-17 15:00:00,105163.41,106852.14,105087.29,106803.53,2228.15693,236173001.1018586
2025-10-17 16:00:00,106803.52,107575.6,106239.75,106372.34,1909.04788,204190669.4548776
2025-10-17 17:00:00,106372.34,106729.0,106071.42,106453.27,723.50939,76982675.0330569
2025-10-17 18:00:00,106453.26,107089.99,106453.26,106647.11,761.17199,81276124.5229871
2025-10-17 19:00:00,106647.11,106889.11,106233.65,106454.72,522.73818,55706128.3996428
2025-10-17 20:00:00,106457.24,107177.08,106342.47,107021.37,502.81407,53733341.6038874
2025-10-17 21:00:00,107021.38,107440.02,107016.87,107301.4,474.97927,50959672.7996457
2025-10-17 22:00:00,107301.41,107415.73,106807.5,107000.1,467.14,50019728.7207874
2025-10-17 23:00:00,107000.09,107000.1,106392.08,106431.68,365.62283,38999621.2432976
2025-10-18 00:00:00,106431.68,106845.52,106322.2,106845.52,471.69377,50293915.4899398
2025-10-18 01:00:00,106845.52,107306.06,106824.0,107149.3,525.1252,56214950.1043512
2025-10-18 02:00:00,107149.3,107297.87,106493.23,106597.98,923.59727,98683282.4588094
2025-10-18 03:00:00,106597.97,107126.55,106573.6,107070.4,747.88716,79951079.1660965
2025-10-18 04:00:00,107070.41,107070.41,106439.38,106478.71,738.59104,78772917.7706753
2025-10-18 05:00:00,106478.66,106842.5,106478.66,106812.52,357.02039,38088323.9301864
2025-10-18 06:00:00,106812.52,106950.0,106711.95,106839.96,582.06053,62202477.9250286
2025-10-18 07:00:00,106839.97,107499.0,106607.2,106665.0,1298.66311,139086748.0536322
2025-10-18 08:00:00,106665.01,106966.62,106605.93,106719.2,1204.63747,128636608.6542067
2025-10-18 09:00:00,106719.2,106938.0,106629.66,106884.41,371.44202,39659007.8030377
2025-10-18 10:00:00,106884.41,107145.81,106788.41,106924.47,365.7402,39118295.8520938
2025-10-18 11:00:00,106924.47,107222.0,106770.0,107208.6,394.9085,42246082.120621
2025-10-18 12:00:00,107208.61,107300.0,106965.23,107065.17,265.11201,28399271.013932
2025-10-18 13:00:00,107065.17,107102.14,106810.0,106888.78,270.57628,28935705.3253931
2025-10-18 14:00:00,106888.77,107111.11,106739.33,107028.36,552.94765,59119103.4548794
2025-10-18 15:00:00,107028.37,107146.18,106815.86,106948.75,336.98269,36057267.0160515
2025-10-18 16:00:00,106948.75,107063.89,106484.0,106664.01,353.04791,37678681.4205275
2025-10-18 17:00:00,106664.01,106955.79,106567.95,106880.03,246.03342,26264493.9731404
2025-10-18 18:00:00,106880.04,106920.0,106722.72,106843.75,158.99856,16983541.2745288
2025-10-18 19:00:00,106843.75,107091.87,106762.83,107080.14,153.17902,16382296.1862664
2025-10-18 20:00:00,107080.14,107339.03,107000.0,107018.51,262.63077,28142363.1910255
2025-10-18 21:00:00,107018.5,107220.24,106851.84,107177.05,198.46296,21242558.3381082
2025-10-18 22:00:00,107177.05,107283.71,107067.54,107125.87,219.09125,23482049.7608488
2025-10-18 23:00:00,107125.88,107200.0,107014.58,107185.01,124.75848,13361978.8597328
2025-10-19 00:00:00,107185.0,107267.2,106755.88,106898.03,393.96341,42166870.24809
2025-10-19 01:00:00,106898.03,106988.81,106734.17,106973.26,184.14483,19684906.17301
2025-10-19 02:00:00,106973.27,107000.0,106805.05,106847.02,121.85742,13026954.1913266
2025-10-19 03:00:00,106847.03,107367.16,106802.32,107275.78,358.14644,38367835.8900678
2025-10-19 04:00:00,107275.79,107290.0,106949.9,107046.9,256.58858,27480125.9835559
2025-10-19 05:00:00,107046.89,107180.0,106794.23,106888.59,516.95583,55276860.8556782
2025-10-19 06:00:00,106888.6,106909.98,106558.61,106777.75,315.62124,33692330.9579207
2025-10-19 07:00:00,106777.75,106912.08,106702.0,106786.0,158.03024,16881355.8226063
2025-10-19 08:00:00,106786.0,107203.29,106278.74,106443.95,969.35569,103367234.778355
2025-10-19 09:00:00,106443.96,108213.04,106103.36,107401.47,2187.761,234415332.4617498
2025-10-19 10:00:00,107401.47,107887.99,106999.57,107882.71,889.9682,95727253.0192423
2025-10-19 11:00:00,107882.71,108260.5,107633.05,107783.47,1012.47378,109281445.5067811
2025-10-19 12:00:00,107783.47,107859.42,107421.9,107631.43,816.5887,87852052.9829382
2025-10-19 13:00:00,107631.43,108227.44,107355.02,108096.34,912.20232,98213531.1513236
2025-10-19 14:00:00,108096.33,108508.0,107887.28,108405.47,1356.8762,146868858.4969284
2025-10-19 15:00:00,108405.47,108621.68,108328.25,108486.7,550.80586,59751361.5546482
2025-10-19 16:00:00,108486.71,108988.27,108240.0,108624.19,746.0028,81059666.4063669
2025-10-19 17:00:00,108624.19,109437.43,108615.2,109113.52,842.94186,91975882.1694099
2025-10-19 18:00:00,109113.53,109450.07,109037.5,109383.01,390.21394,42635024.0053352
2025-10-19 19:00:00,109383.0,109383.01,108800.57,108908.43,451.40437,49223036.3033093
2025-10-19 20:00:00,108908.43,108984.9,108810.17,108845.06,661.43199,72017008.266123
2025-10-19 21:00:00,108845.07,108869.87,108620.0,108744.82,272.94763,29679068.0213243
2025-10-19 22:00:00,108744.83,109370.99,108744.83,109146.8,673.56143,73497673.5545858
2025-10-19 23:00:00,109146.8,109146.8,108471.1,108642.78,440.82047,47932410.7795578
2025-10-20 00:00:00,108642.77,108642.77,107402.52,108047.46,1198.8653,129413382.9050545
2025-10-20 01:00:00,108047.46,108276.04,107894.0,108053.58,602.84285,65148819.6394923
2025-10-20 02:00:00,108053.57,108517.4,107854.71,108417.97,263.96699,28562751.964659
2025-10-20 03:00:00,108074.3671875,108269.375,107842.90625,108110.625,374.17523193359375,38529408.0
2025-10-20 04:00:00,108104.96875,108222.5625,107908.8671875,108087.296875,250.6705322265625,25398856.0
2025-10-20 05:00:00,108126.6328125,108323.5,107943.125,108192.578125,288.55224609375,29875200.0
2025-10-20 06:00:00,108207.5078125,108357.40625,107947.671875,108173.90625,368.615478515625,38324120.0
2025-10-20 07:00:00,108124.8203125,108298.4765625,107845.96875,108099.6328125,427.61614990234375,44556448.0
2025-10-20 08:00:00,108024.3203125,108194.546875,107689.78125,107980.6953125,482.7802734375,50378260.0
2025-10-20 09:00:00,107962.9609375,108238.765625,107664.953125,108038.1953125,572.968994140625,60509208.0
2025-10-20 10:00:00,108044.7421875,108339.9921875,107870.625,108219.0390625,506.103759765625,53588572.0
2025-10-20 11:00:00,108222.15625,108501.5078125,107985.7109375,108310.421875,568.4298095703125,59875828.0
2025-10-20 12:00:00,108268.9609375,108611.765625,107739.484375,108191.671875,854.3365478515625,91391968.0
2025-10-20 13:00:00,108195.265625,108573.28125,107546.4765625,108084.515625,1271.032470703125,136182192.0
2025-10-20 14:00:00,108052.4921875,108500.375,107498.859375,107960.0,1541.7109375,164486272.0
2025-10-20 15:00:00,107916.28125,108365.203125,107602.75,108077.71875,766.693359375,81552416.0
2025-10-20 16:00:00,108082.6171875,108582.2734375,107581.453125,108270.640625,981.1554565429688,103726880.0
2025-10-20 17:00:00,108316.71875,108597.5,108048.859375,108438.6484375,493.7732849121094,51464388.0
2025-10-20 18:00:00,108559.03125,108765.8125,108229.1796875,108491.1875,516.721923828125,55089860.0
2025-10-20 19:00:00,108543.40625,108681.0546875,108157.421875,108366.0546875,418.8038330078125,44221264.0
2025-10-20 20:00:00,108430.265625,108652.21875,108217.5,108468.15625,370.580322265625,39307624.0
2025-10-20 21:00:00,108450.734375,108682.359375,108208.8125,108453.0078125,283.62060546875,30344208.0
2025-10-20 22:00:00,108505.859375,108734.8203125,108301.78125,108513.2421875,252.29559326171875,26140032.0
2025-10-20 23:00:00,108537.4609375,108882.546875,108279.5625,108541.3203125,442.0718994140625,47612488.0
2025-10-21 00:00:00,108607.0703125,108731.75,108196.6953125,108420.3828125,515.4252319335938,55113428.0
2025-10-21 01:00:00,108411.6796875,108825.25,108139.234375,108575.359375,722.6981201171875,77837400.0
2025-10-21 02:00:00,108554.375,108716.3359375,108202.9765625,108486.4296875,504.1166076660156,53504968.0
2025-10-21 03:00:00,108514.7421875,108690.8046875,108283.65625,108500.9296875,369.03216552734375,38881472.0
2025-10-21 04:00:00,108493.203125,108679.8515625,108194.578125,108434.40625,376.443115234375,39876088.0
2025-10-21 05:00:00,108482.171875,108639.7109375,108209.140625,108442.8203125,395.039306640625,41629480.0
2025-10-21 06:00:00,108418.5859375,108668.2421875,108145.4296875,108464.359375,575.1972045898438,60828884.0
2025-10-21 07:00:00,108480.109375,108757.3203125,108260.90625,108544.6484375,514.3846435546875,55093944.0
2025-10-21 08:00:00,108601.921875,108831.7578125,108376.671875,108678.296875,554.2427978515625,58761584.0
2025-10-21 09:00:00,108656.375,108842.109375,108457.8515625,108688.09375,374.1185302734375,39604520.0
2025-10-21 10:00:00,108667.1015625,108779.4296875,108410.59375,108616.2734375,324.09637451171875,34121544.0
2025-10-21 11:00:00,108594.84375,108824.25,108288.2109375,108599.1328125,397.87481689453125,41948736.0
2025-10-21 12:00:00,108603.0703125,108829.046875,108358.015625,108613.515625,513.4584350585938,54635668.0
2025-10-21 13:00:00,108687.7109375,109152.515625,107919.109375,108807.2265625,936.8997802734375,98945872.0
2025-10-21 14:00:00,108793.75,109207.640625,108110.640625,108683.8828125,1402.9122314453125,150785072.0
2025-10-21 15:00:00,108563.6953125,109266.390625,107939.890625,108625.4453125,1931.824951171875,208561456.0
2025-10-21 16:00:00,108561.375,109241.328125,107963.0390625,108680.0234375,2082.33056640625,223658544.0
2025-10-21 17:00:00,108802.1015625,109590.2109375,108513.6171875,109329.2734375,1074.1859130859375,115579104.0
2025-10-21 18:00:00,109377.3046875,109804.0859375,109161.90625,109677.2109375,625.7521362304688,67286032.0
2025-10-21 19:00:00,109654.2890625,109851.609375,109095.4453125,109308.78125,813.597412109375,88786992.0
2025-10-21 20:00:00,109284.2265625,109725.7109375,109056.3046875,109496.8984375,669.4426879882812,72236544.0
2025-10-21 21:00:00,109495.671875,109894.3125,108987.546875,109623.4375,708.69921875,74742224.0
2025-10-21 22:00:00,109784.09375,110021.7734375,109514.078125,109682.2734375,470.85821533203125,49918924.0
2025-10-21 23:00:00,109671.796875,109828.96875,109418.5703125,109632.0703125,303.44317626953125,33219568.0
2025-10-22 00:00:00,109642.1328125,109804.2421875,109331.078125,109545.8671875,421.00311279296875,45704040.0
2025-10-22 01:00:00,109561.2109375,109875.8203125,109211.3828125,109666.6796875,570.2494506835938,61109496.0
2025-10-22 02:00:00,109733.7578125,109920.75,109456.515625,109689.03125,444.4312744140625,47491960.0
